Order_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Quantity,Discount_Percentage,Payment_Mode,Sales_Channel,Order_Status
ORD021014,2023-02-10,CUST01401,PROD0233,EMP018,6,15,Credit Card,Online,Cancelled
ORD021015,2024-12-30,CUST09978,PROD0225,EMP019,5,0,Debit Card,Retail Store,Delivered
ORD021016,2023-01-25,CUST02590,PROD0240,EMP009,5,15,UPI,Retail Store,Delivered
ORD021017,2023-01-11,CUST06572,PROD0168,EMP001,2,15,UPI,Retail Store,Delivered
ORD021018,2024-06-03,CUST01474,PROD0098,EMP017,1,15,EMI,Retail Store,Delivered
ORD021019,2024-09-02,CUST08576,PROD0066,EMP014,1,0,Credit Card,Retail Store,Delivered
ORD021020,2024-03-27,CUST05092,PROD0205,EMP011,1,0,UPI,Retail Store,Delivered
ORD021021,2023-07-03,CUST01737,PROD0071,EMP002,1,10,Debit Card,Retail Store,Delivered
ORD021022,2024-04-02,CUST07514,PROD0240,EMP013,6,25,EMI,Retail Store,Delivered
ORD021023,2024-04-10,CUST01329,PROD0155,EMP006,1,20,Credit Card,Retail Store,Delivered
ORD021024,2024-04-26,CUST03047,PROD0134,EMP007,1,15,Credit Card,Online,Delivered
ORD021025,2024-04-26,CUST03161,PROD0191,EMP011,3,15,UPI,Retail Store,Delivered
ORD021026,2023-05-18,CUST06406,PROD0188,EMP009,1,5,Debit Card,Retail Store,Delivered
ORD021027,2024-12-19,CUST00354,PROD0186,EMP008,5,5,UPI,Online,Delivered
ORD021028,2024-10-21,CUST09445,PROD0263,EMP005,4,15,Credit Card,Retail Store,Delivered
ORD021029,2023-06-16,CUST01607,PROD0003,EMP018,1,0,Credit Card,Online,Cancelled
ORD021030,2024-02-16,CUST09393,PROD0004,EMP019,2,15,Credit Card,Retail Store,Delivered
ORD021031,2024-01-04,CUST05573,PROD0139,EMP008,2,10,Net Banking,Retail Store,Delivered
ORD021032,2023-07-30,CUST01362,PROD0227,EMP009,2,10,UPI,Online,Delivered
ORD021033,2023-03-29,CUST01862,PROD0011,EMP014,2,10,Net Banking,Retail Store,Delivered
ORD021034,2024-01-05,CUST08709,PROD0032,EMP020,1,5,Cash,Retail Store,Delivered
ORD021035,2024-06-24,CUST02263,PROD0137,EMP018,2,20,Debit Card,Retail Store,Delivered
ORD021036,2023-04-28,CUST08676,PROD0181,EMP007,3,0,UPI,Online,Delivered
ORD021037,2023-10-18,CUST07694,PROD0105,EMP016,1,10,Credit Card,Retail Store,Delivered
ORD021038,2023-01-18,CUST02704,PROD0010,EMP010,2,15,Credit Card,Retail Store,Delivered
ORD021039,2023-05-08,CUST08214,PROD0051,EMP005,2,5,Credit Card,Retail Store,Delivered
ORD021040,2024-07-03,CUST08193,PROD0194,EMP015,2,10,Cash,Retail Store,Delivered
ORD021041,2023-01-27,CUST02785,PROD0150,EMP001,1,20,UPI,Retail Store,Delivered
ORD021042,2023-03-13,CUST00180,PROD0060,EMP001,2,5,UPI,Retail Store,Delivered
ORD021043,2024-08-03,CUST08596,PROD0140,EMP012,1,20,Debit Card,Retail Store,Delivered
ORD021044,2024-11-02,CUST09051,PROD0152,EMP003,3,10,UPI,Retail Store,Delivered
ORD021045,2024-08-10,CUST02770,PROD0208,EMP008,5,5,Credit Card,Retail Store,Delivered
ORD021046,2024-02-12,CUST07396,PROD0020,EMP009,1,10,UPI,Retail Store,Delivered
ORD021047,2024-11-18,CUST06128,PROD0074,EMP020,2,0,Credit Card,Online,Delivered
ORD021048,2023-07-28,CUST00161,PROD0245,EMP007,8,15,UPI,Online,Delivered
ORD021049,2024-09-20,CUST01641,PROD0223,EMP003,3,5,UPI,Retail Store,Delivered
ORD021050,2023-06-25,CUST05824,PROD0055,EMP002,2,5,UPI,Retail Store,Delivered
ORD021051,2024-05-24,CUST06969,PROD0055,EMP001,2,5,Credit Card,Retail Store,Returned
ORD021052,2024-03-22,CUST00959,PROD0043,EMP007,2,15,UPI,Online,Delivered
ORD021053,2023-08-15,CUST05929,PROD0041,EMP004,2,10,UPI,Retail Store,Delivered
ORD021054,2023-02-04,CUST01043,PROD0138,EMP010,1,20,UPI,Retail Store,Delivered
ORD021055,2024-06-15,CUST07989,PROD0054,EMP005,1,5,Cash,Retail Store,Returned
ORD021056,2024-10-04,CUST03639,PROD0225,EMP009,2,5,Credit Card,Retail Store,Delivered
ORD021057,2024-12-18,CUST05400,PROD0268,EMP001,5,25,Credit Card,Retail Store,Delivered
ORD021058,2023-12-21,CUST06765,PROD0187,EMP008,1,0,Cash,Retail Store,Delivered
ORD021059,2024-11-19,CUST08006,PROD0190,EMP011,5,10,Cash,Retail Store,Delivered
ORD021060,2023-11-19,CUST04342,PROD0189,EMP005,2,10,UPI,Retail Store,Delivered
ORD021061,2023-06-29,CUST09704,PROD0212,EMP017,3,10,Credit Card,Online,Delivered
ORD021062,2024-12-21,CUST01924,PROD0037,EMP005,2,15,UPI,Online,Delivered
ORD021063,2023-05-02,CUST06128,PROD0132,EMP009,1,10,Cash,Retail Store,Cancelled
ORD021064,2024-03-21,CUST03175,PROD0036,EMP020,2,15,UPI,Retail Store,Delivered
ORD021065,2024-05-13,CUST01567,PROD0143,EMP003,2,20,Debit Card,Retail Store,Delivered
ORD021066,2023-07-12,CUST06173,PROD0106,EMP003,2,10,UPI,Retail Store,Delivered
ORD021067,2024-07-24,CUST00573,PROD0187,EMP012,2,5,UPI,Retail Store,Delivered
ORD021068,2023-09-05,CUST09161,PROD0037,EMP018,1,15,UPI,Retail Store,Delivered
ORD021069,2023-09-02,CUST05298,PROD0078,EMP011,1,15,Cash,Retail Store,Delivered
ORD021070,2024-10-03,CUST03126,PROD0127,EMP012,3,15,UPI,Online,Delivered
ORD021071,2023-02-22,CUST07774,PROD0015,EMP016,1,10,Debit Card,Retail Store,Delivered
ORD021072,2023-12-13,CUST02320,PROD0234,EMP020,2,20,Credit Card,Online,Delivered
ORD021073,2023-01-20,CUST02691,PROD0127,EMP006,1,20,UPI,Online,Delivered
ORD021074,2023-11-23,CUST00820,PROD0149,EMP014,3,10,UPI,Retail Store,Delivered
ORD021075,2023-02-28,CUST00258,PROD0001,EMP019,1,0,Credit Card,Online,Returned
ORD021076,2023-01-14,CUST07764,PROD0012,EMP016,1,0,Credit Card,Online,Delivered
ORD021077,2024-12-13,CUST05441,PROD0134,EMP010,2,15,Cash,Retail Store,Delivered
ORD021078,2023-02-08,CUST07281,PROD0026,EMP003,2,10,UPI,Retail Store,Delivered
ORD021079,2024-10-12,CUST01970,PROD0261,EMP018,9,25,Debit Card,Retail Store,Delivered
ORD021080,2024-03-06,CUST03374,PROD0155,EMP007,2,10,Credit Card,Retail Store,Delivered
ORD021081,2023-11-07,CUST08737,PROD0146,EMP003,3,15,UPI,Retail Store,Delivered
ORD021082,2023-03-06,CUST02711,PROD0108,EMP007,1,5,UPI,Retail Store,Delivered
ORD021083,2023-12-23,CUST03551,PROD0078,EMP020,1,15,Net Banking,Retail Store,Delivered
ORD021084,2024-03-27,CUST02918,PROD0172,EMP012,4,15,Debit Card,Online,Delivered
ORD021085,2023-05-03,CUST03949,PROD0220,EMP002,5,5,Cash,Online,Delivered
ORD021086,2023-07-03,CUST01441,PROD0071,EMP008,1,15,UPI,Retail Store,Delivered
ORD021087,2023-06-06,CUST05273,PROD0161,EMP017,1,20,UPI,Retail Store,Delivered
ORD021088,2024-10-11,CUST05951,PROD0225,EMP017,1,0,UPI,Retail Store,Delivered
ORD021089,2024-06-02,CUST06023,PROD0064,EMP019,2,5,Cash,Retail Store,Delivered
ORD021090,2023-08-10,CUST01281,PROD0228,EMP010,2,0,UPI,Retail Store,Delivered
ORD021091,2024-02-23,CUST08641,PROD0224,EMP009,3,10,Credit Card,Retail Store,Delivered
ORD021092,2023-10-23,CUST06914,PROD0142,EMP011,4,10,EMI,Online,Delivered
ORD021093,2024-05-09,CUST06514,PROD0102,EMP012,2,15,Cash,Retail Store,Delivered
ORD021094,2023-01-17,CUST05223,PROD0156,EMP014,1,10,UPI,Online,Delivered
ORD021095,2024-09-19,CUST03000,PROD0243,EMP001,4,20,UPI,Retail Store,Delivered
ORD021096,2024-03-12,CUST01315,PROD0205,EMP010,5,15,UPI,Retail Store,Delivered
ORD021097,2023-12-12,CUST07197,PROD0184,EMP005,4,10,UPI,Online,Delivered
ORD021098,2024-03-24,CUST05698,PROD0057,EMP018,2,0,Credit Card,Retail Store,Delivered
ORD021099,2023-04-13,CUST08593,PROD0149,EMP006,2,10,Debit Card,Retail Store,Delivered
ORD021100,2023-05-17,CUST05847,PROD0153,EMP012,2,10,Credit Card,Online,Delivered
ORD021101,2024-02-18,CUST08274,PROD0037,EMP001,1,10,Debit Card,Retail Store,Delivered
ORD021102,2024-01-29,CUST09792,PROD0023,EMP020,1,5,UPI,Retail Store,Delivered
ORD021103,2023-01-24,CUST00466,PROD0103,EMP020,2,10,Cash,Retail Store,Cancelled
ORD021104,2024-05-08,CUST00126,PROD0198,EMP014,1,5,Credit Card,Retail Store,Delivered
ORD021105,2023-03-21,CUST04239,PROD0152,EMP014,2,15,Net Banking,Online,Delivered
ORD021106,2024-12-07,CUST02337,PROD0191,EMP011,1,0,Credit Card,Retail Store,Delivered
ORD021107,2024-05-08,CUST05038,PROD0025,EMP011,1,10,UPI,Retail Store,Delivered
ORD021108,2024-02-25,CUST09453,PROD0013,EMP019,2,10,Debit Card,Retail Store,Delivered
ORD021109,2023-07-28,CUST02937,PROD0194,EMP003,4,10,Credit Card,Online,Delivered
ORD021110,2023-12-07,CUST05363,PROD0157,EMP004,1,15,Credit Card,Retail Store,Delivered
ORD021111,2024-12-31,CUST09111,PROD0218,EMP016,5,5,UPI,Retail Store,Delivered
ORD021112,2024-04-26,CUST02727,PROD0037,EMP016,1,15,UPI,Online,Returned
ORD021113,2024-11-14,CUST05202,PROD0175,EMP009,2,15,UPI,Retail Store,Delivered
ORD021114,2024-02-01,CUST07735,PROD0130,EMP002,2,15,Credit Card,Retail Store,Delivered
ORD021115,2023-01-27,CUST02703,PROD0080,EMP020,1,10,UPI,Retail Store,Delivered
ORD021116,2023-07-13,CUST08094,PROD0128,EMP008,2,15,Credit Card,Retail Store,Delivered
ORD021117,2023-10-01,CUST09073,PROD0152,EMP013,3,10,UPI,Retail Store,Delivered
ORD021118,2023-03-19,CUST06973,PROD0050,EMP002,1,15,Credit Card,Retail Store,Delivered
ORD021119,2024-07-01,CUST02778,PROD0106,EMP012,2,15,Credit Card,Online,Delivered
ORD021120,2024-05-06,CUST02549,PROD0068,EMP018,1,5,UPI,Retail Store,Delivered
ORD021121,2024-10-03,CUST09281,PROD0047,EMP001,2,10,Debit Card,Retail Store,Delivered
ORD021122,2024-05-25,CUST03345,PROD0247,EMP013,4,25,UPI,Retail Store,Delivered
ORD021123,2023-08-02,CUST00931,PROD0262,EMP010,2,20,Credit Card,Online,Delivered
ORD021124,2024-07-15,CUST08791,PROD0139,EMP020,2,15,Credit Card,Retail Store,Delivered
ORD021125,2023-08-11,CUST06192,PROD0260,EMP013,8,15,Credit Card,Retail Store,Delivered
ORD021126,2024-02-23,CUST06417,PROD0070,EMP019,1,5,UPI,Retail Store,Delivered
ORD021127,2023-03-22,CUST03505,PROD0237,EMP014,5,15,UPI,Retail Store,Delivered
ORD021128,2023-06-10,CUST07844,PROD0109,EMP013,2,10,Credit Card,Retail Store,Delivered
ORD021129,2023-09-11,CUST04015,PROD0121,EMP009,1,15,UPI,Retail Store,Delivered
ORD021130,2024-08-06,CUST09356,PROD0145,EMP007,2,10,Cash,Retail Store,Delivered
ORD021131,2024-06-08,CUST01488,PROD0175,EMP004,1,5,Credit Card,Online,Delivered
ORD021132,2024-03-09,CUST03437,PROD0028,EMP009,1,5,Credit Card,Retail Store,Returned
ORD021133,2023-11-07,CUST03988,PROD0113,EMP003,1,15,EMI,Retail Store,Delivered
ORD021134,2023-01-22,CUST09769,PROD0024,EMP011,2,15,Credit Card,Retail Store,Delivered
ORD021135,2023-06-28,CUST00811,PROD0061,EMP007,2,5,Credit Card,Retail Store,Delivered
ORD021136,2023-04-08,CUST07380,PROD0073,EMP009,2,15,Credit Card,Online,Delivered
ORD021137,2024-03-07,CUST07410,PROD0183,EMP001,5,0,Debit Card,Retail Store,Delivered
ORD021138,2024-11-27,CUST09124,PROD0181,EMP007,5,15,Credit Card,Retail Store,Delivered
ORD021139,2024-08-01,CUST02265,PROD0194,EMP005,2,15,Credit Card,Retail Store,Delivered
ORD021140,2023-04-14,CUST09856,PROD0123,EMP020,2,10,UPI,Online,Delivered
ORD021141,2023-08-31,CUST08244,PROD0088,EMP014,1,0,UPI,Online,Delivered
ORD021142,2024-10-16,CUST08810,PROD0017,EMP011,3,10,UPI,Retail Store,Returned
ORD021143,2024-03-06,CUST06420,PROD0191,EMP002,2,5,Debit Card,Retail Store,Delivered
ORD021144,2024-01-23,CUST05588,PROD0127,EMP009,2,15,Credit Card,Retail Store,Delivered
ORD021145,2024-05-16,CUST07855,PROD0172,EMP001,5,10,Debit Card,Retail Store,Delivered
ORD021146,2023-04-04,CUST00219,PROD0149,EMP011,2,10,Cash,Retail Store,Delivered
ORD021147,2024-06-07,CUST01411,PROD0048,EMP015,2,5,Credit Card,Retail Store,Delivered
ORD021148,2024-08-26,CUST00532,PROD0100,EMP009,1,10,UPI,Online,Delivered
ORD021149,2023-06-17,CUST06248,PROD0238,EMP012,5,15,UPI,Retail Store,Cancelled
ORD021150,2023-02-23,CUST03603,PROD0191,EMP011,2,5,UPI,Online,Delivered
ORD021151,2024-04-26,CUST03950,PROD0250,EMP014,3,20,UPI,Retail Store,Delivered
ORD021152,2024-09-06,CUST08077,PROD0062,EMP011,2,10,Credit Card,Retail Store,Delivered
ORD021153,2024-08-14,CUST09551,PROD0085,EMP020,1,15,UPI,Retail Store,Delivered
ORD021154,2024-07-19,CUST09395,PROD0033,EMP009,1,10,UPI,Retail Store,Delivered
ORD021155,2023-09-02,CUST04205,PROD0119,EMP001,1,0,Cash,Retail Store,Delivered
ORD021156,2023-12-23,CUST01336,PROD0120,EMP013,2,0,UPI,Online,Delivered
ORD021157,2024-01-16,CUST02557,PROD0057,EMP013,1,0,Credit Card,Retail Store,Delivered
ORD021158,2023-08-09,CUST06021,PROD0194,EMP001,5,5,Debit Card,Online,Delivered
ORD021159,2023-07-24,CUST05331,PROD0200,EMP006,4,10,Debit Card,Retail Store,Delivered
ORD021160,2023-04-01,CUST05448,PROD0118,EMP009,1,5,UPI,Retail Store,Cancelled
ORD021161,2024-02-08,CUST09740,PROD0212,EMP018,2,10,UPI,Online,Delivered
ORD021162,2023-04-22,CUST06866,PROD0261,EMP006,8,10,UPI,Online,Delivered
ORD021163,2024-11-18,CUST06840,PROD0245,EMP005,4,20,Credit Card,Retail Store,Cancelled
ORD021164,2024-01-30,CUST03116,PROD0065,EMP006,1,5,UPI,Online,Delivered
ORD021165,2023-11-24,CUST07560,PROD0057,EMP010,3,0,Credit Card,Retail Store,Delivered
ORD021166,2024-08-12,CUST00646,PROD0093,EMP014,2,10,Debit Card,Retail Store,Delivered
ORD021167,2023-05-01,CUST04062,PROD0137,EMP009,1,20,Credit Card,Retail Store,Delivered
ORD021168,2024-06-11,CUST09810,PROD0254,EMP001,2,10,UPI,Retail Store,Delivered
ORD021169,2024-12-06,CUST07008,PROD0121,EMP011,1,20,UPI,Retail Store,Delivered
ORD021170,2024-08-12,CUST08608,PROD0156,EMP012,1,10,UPI,Retail Store,Delivered
ORD021171,2023-10-19,CUST03287,PROD0188,EMP009,3,0,UPI,Online,Delivered
ORD021172,2023-12-17,CUST08834,PROD0249,EMP006,6,15,UPI,Retail Store,Delivered
ORD021173,2024-01-15,CUST01950,PROD0032,EMP020,2,15,Credit Card,Retail Store,Delivered
ORD021174,2023-10-16,CUST07819,PROD0139,EMP017,3,15,UPI,Online,Delivered
ORD021175,2023-11-07,CUST08515,PROD0016,EMP004,3,0,Credit Card,Retail Store,Delivered
ORD021176,2023-05-25,CUST06950,PROD0141,EMP020,1,10,Credit Card,Retail Store,Delivered
ORD021177,2023-05-07,CUST03448,PROD0255,EMP002,6,10,Debit Card,Retail Store,Delivered
ORD021178,2023-01-30,CUST02624,PROD0120,EMP018,2,15,Credit Card,Online,Delivered
ORD021179,2024-01-26,CUST02839,PROD0154,EMP008,1,15,Credit Card,Retail Store,Delivered
ORD021180,2024-08-29,CUST09040,PROD0180,EMP012,1,10,UPI,Online,Delivered
ORD021181,2024-07-23,CUST01930,PROD0177,EMP010,5,5,Cash,Online,Delivered
ORD021182,2024-02-02,CUST01939,PROD0224,EMP008,3,5,UPI,Retail Store,Cancelled
ORD021183,2024-01-26,CUST02879,PROD0195,EMP014,2,0,Credit Card,Retail Store,Delivered
ORD021184,2023-10-07,CUST04236,PROD0168,EMP008,3,20,Credit Card,Retail Store,Returned
ORD021185,2023-03-19,CUST05923,PROD0170,EMP012,2,15,UPI,Retail Store,Delivered
ORD021186,2024-10-30,CUST05448,PROD0226,EMP014,1,0,Cash,Retail Store,Delivered
ORD021187,2024-06-11,CUST04565,PROD0213,EMP006,4,15,Credit Card,Online,Delivered
ORD021188,2023-09-03,CUST04448,PROD0240,EMP014,7,20,Debit Card,Retail Store,Delivered
ORD021189,2024-06-18,CUST07374,PROD0031,EMP002,2,0,UPI,Retail Store,Delivered
ORD021190,2023-09-14,CUST01705,PROD0182,EMP019,1,0,UPI,Retail Store,Delivered
ORD021191,2024-12-11,CUST07896,PROD0145,EMP017,1,10,Debit Card,Retail Store,Delivered
ORD021192,2024-09-07,CUST04399,PROD0115,EMP018,2,10,Debit Card,Retail Store,Delivered
ORD021193,2024-02-27,CUST09677,PROD0093,EMP020,2,0,Credit Card,Retail Store,Delivered
ORD021194,2024-01-23,CUST04906,PROD0165,EMP005,2,20,UPI,Retail Store,Delivered
ORD021195,2023-03-09,CUST03936,PROD0130,EMP014,2,20,Credit Card,Retail Store,Delivered
ORD021196,2024-02-12,CUST01950,PROD0192,EMP007,3,15,Credit Card,Retail Store,Delivered
ORD021197,2024-03-10,CUST08909,PROD0204,EMP007,4,5,Credit Card,Retail Store,Delivered
ORD021198,2023-06-18,CUST02041,PROD0268,EMP006,6,25,UPI,Online,Delivered
ORD021199,2024-10-02,CUST04909,PROD0044,EMP009,4,5,Debit Card,Retail Store,Delivered
ORD021200,2024-09-11,CUST05649,PROD0051,EMP003,1,5,UPI,Retail Store,Delivered
ORD021201,2024-09-03,CUST03804,PROD0103,EMP006,2,0,Credit Card,Retail Store,Cancelled
ORD021202,2023-05-15,CUST03302,PROD0022,EMP020,1,10,UPI,Online,Delivered
ORD021203,2023-09-15,CUST00284,PROD0250,EMP020,7,10,UPI,Retail Store,Delivered
ORD021204,2024-10-02,CUST06947,PROD0103,EMP004,2,15,UPI,Online,Delivered
ORD021205,2024-10-23,CUST02838,PROD0056,EMP008,3,5,Debit Card,Retail Store,Delivered
ORD021206,2024-03-14,CUST09180,PROD0072,EMP006,1,15,UPI,Retail Store,Delivered
ORD021207,2024-05-06,CUST09039,PROD0012,EMP019,1,15,Debit Card,Retail Store,Delivered
ORD021208,2024-11-30,CUST09679,PROD0084,EMP020,1,15,Credit Card,Online,Delivered
ORD021209,2023-10-24,CUST07488,PROD0142,EMP015,3,10,Credit Card,Retail Store,Delivered
ORD021210,2023-10-26,CUST06021,PROD0245,EMP005,4,20,UPI,Retail Store,Delivered
ORD021211,2024-09-16,CUST07351,PROD0097,EMP009,1,5,UPI,Retail Store,Delivered
ORD021212,2024-08-08,CUST08973,PROD0090,EMP015,2,5,UPI,Online,Delivered
ORD021213,2023-04-02,CUST01595,PROD0010,EMP007,1,10,UPI,Retail Store,Delivered
ORD021214,2023-12-25,CUST08389,PROD0195,EMP002,1,15,Debit Card,Retail Store,Delivered
ORD021215,2023-06-01,CUST05045,PROD0013,EMP017,1,0,Debit Card,Retail Store,Delivered
ORD021216,2024-10-07,CUST00255,PROD0104,EMP013,2,15,Credit Card,Retail Store,Delivered
ORD021217,2024-09-20,CUST08288,PROD0080,EMP007,2,5,Credit Card,Online,Delivered
ORD021218,2024-11-17,CUST05355,PROD0061,EMP011,1,0,EMI,Retail Store,Delivered
ORD021219,2023-12-23,CUST05611,PROD0005,EMP009,1,10,UPI,Retail Store,Delivered
ORD021220,2023-06-22,CUST09675,PROD0156,EMP014,1,15,Credit Card,Online,Delivered
ORD021221,2024-04-04,CUST09886,PROD0115,EMP001,1,0,Credit Card,Online,Delivered
ORD021222,2024-01-24,CUST07702,PROD0183,EMP006,3,0,Credit Card,Retail Store,Delivered
ORD021223,2024-10-09,CUST09713,PROD0159,EMP002,3,15,Debit Card,Retail Store,Delivered
ORD021224,2024-05-08,CUST08127,PROD0155,EMP019,2,10,Cash,Retail Store,Delivered
ORD021225,2024-06-28,CUST01200,PROD0261,EMP007,2,25,UPI,Retail Store,Delivered
ORD021226,2024-03-09,CUST05827,PROD0185,EMP001,1,10,UPI,Retail Store,Delivered
ORD021227,2023-12-28,CUST07156,PROD0230,EMP020,2,0,Credit Card,Online,Delivered
ORD021228,2024-06-18,CUST07176,PROD0096,EMP013,1,10,Cash,Retail Store,Delivered
ORD021229,2024-03-13,CUST09999,PROD0001,EMP003,1,5,Debit Card,Online,Delivered
ORD021230,2023-06-14,CUST08639,PROD0247,EMP007,7,10,Net Banking,Retail Store,Delivered
ORD021231,2023-03-15,CUST05897,PROD0221,EMP006,5,10,Credit Card,Online,Delivered
ORD021232,2024-08-01,CUST05867,PROD0126,EMP019,2,10,Credit Card,Retail Store,Delivered
ORD021233,2023-07-06,CUST07118,PROD0233,EMP007,6,15,Credit Card,Online,Delivered
ORD021234,2023-01-05,CUST02665,PROD0268,EMP009,8,20,UPI,Retail Store,Delivered
ORD021235,2023-03-09,CUST07633,PROD0190,EMP002,1,10,Credit Card,Retail Store,Delivered
ORD021236,2023-08-18,CUST03800,PROD0018,EMP011,2,0,UPI,Online,Delivered
ORD021237,2024-04-30,CUST06569,PROD0133,EMP015,1,20,UPI,Retail Store,Delivered
ORD021238,2024-02-18,CUST07802,PROD0086,EMP015,2,5,Net Banking,Retail Store,Delivered
ORD021239,2023-05-02,CUST04283,PROD0234,EMP011,4,25,Credit Card,Retail Store,Delivered
ORD021240,2024-09-26,CUST02970,PROD0215,EMP018,5,0,UPI,Online,Delivered
ORD021241,2024-12-15,CUST07243,PROD0125,EMP013,1,20,Credit Card,Retail Store,Delivered
ORD021242,2023-08-03,CUST08180,PROD0084,EMP003,1,10,Net Banking,Retail Store,Delivered
ORD021243,2024-09-04,CUST03789,PROD0268,EMP009,3,15,Debit Card,Online,Cancelled
ORD021244,2023-10-19,CUST07441,PROD0104,EMP010,1,15,Debit Card,Retail Store,Delivered
ORD021245,2023-12-01,CUST09215,PROD0138,EMP014,1,20,UPI,Retail Store,Delivered
ORD021246,2023-09-26,CUST08235,PROD0238,EMP004,6,25,UPI,Online,Delivered
ORD021247,2024-09-01,CUST04830,PROD0254,EMP014,2,15,Cash,Retail Store,Delivered
ORD021248,2023-08-13,CUST07346,PROD0223,EMP004,1,15,EMI,Retail Store,Delivered
ORD021249,2024-02-16,CUST04553,PROD0165,EMP002,2,15,Cash,Online,Delivered
ORD021250,2023-02-09,CUST04023,PROD0183,EMP002,1,15,Debit Card,Retail Store,Delivered
ORD021251,2024-09-08,CUST05126,PROD0263,EMP005,6,25,UPI,Retail Store,Delivered
ORD021252,2023-01-12,CUST03125,PROD0109,EMP020,2,5,Credit Card,Online,Delivered
ORD021253,2024-05-08,CUST00315,PROD0110,EMP004,1,15,Debit Card,Retail Store,Delivered
ORD021254,2024-01-15,CUST05621,PROD0050,EMP004,1,15,UPI,Online,Delivered
ORD021255,2023-02-10,CUST02623,PROD0194,EMP012,5,0,UPI,Retail Store,Delivered
ORD021256,2023-10-29,CUST00655,PROD0060,EMP003,2,5,Credit Card,Retail Store,Delivered
ORD021257,2023-07-23,CUST05263,PROD0010,EMP006,1,15,Debit Card,Online,Delivered
ORD021258,2023-11-13,CUST02658,PROD0118,EMP008,1,15,Debit Card,Retail Store,Returned
ORD021259,2024-08-31,CUST06757,PROD0260,EMP009,4,20,UPI,Online,Delivered
ORD021260,2023-09-25,CUST04478,PROD0027,EMP012,2,0,UPI,Online,Delivered
ORD021261,2024-05-17,CUST08201,PROD0219,EMP018,1,0,Cash,Online,Cancelled
ORD021262,2024-05-01,CUST00890,PROD0141,EMP020,1,20,UPI,Retail Store,Delivered
ORD021263,2023-09-10,CUST01723,PROD0194,EMP003,4,15,Credit Card,Online,Delivered
ORD021264,2024-08-02,CUST06791,PROD0086,EMP017,2,15,Credit Card,Online,Delivered
ORD021265,2023-06-17,CUST06380,PROD0228,EMP003,5,10,UPI,Retail Store,Delivered
ORD021266,2023-08-04,CUST06202,PROD0222,EMP010,1,0,UPI,Online,Cancelled
ORD021267,2024-09-16,CUST02603,PROD0040,EMP012,2,10,UPI,Online,Delivered
ORD021268,2023-10-13,CUST08366,PROD0226,EMP009,1,10,Debit Card,Retail Store,Delivered
ORD021269,2024-10-10,CUST00937,PROD0170,EMP011,3,15,UPI,Retail Store,Delivered
ORD021270,2024-06-02,CUST03415,PROD0080,EMP005,2,10,Credit Card,Retail Store,Delivered
ORD021271,2024-10-13,CUST04111,PROD0232,EMP009,5,10,Credit Card,Retail Store,Delivered
ORD021272,2023-08-22,CUST04265,PROD0044,EMP001,1,0,UPI,Online,Delivered
ORD021273,2024-01-28,CUST05252,PROD0178,EMP006,5,5,Credit Card,Retail Store,Delivered
ORD021274,2023-03-14,CUST08684,PROD0234,EMP002,4,15,Debit Card,Retail Store,Delivered
ORD021275,2023-05-17,CUST02882,PROD0235,EMP008,3,15,UPI,Retail Store,Delivered
ORD021276,2023-05-20,CUST07994,PROD0211,EMP015,3,15,UPI,Retail Store,Returned
ORD021277,2023-02-24,CUST08753,PROD0031,EMP007,2,0,Credit Card,Retail Store,Delivered
ORD021278,2023-12-02,CUST01281,PROD0070,EMP016,1,5,Credit Card,Retail Store,Delivered
ORD021279,2024-10-23,CUST04491,PROD0237,EMP008,8,15,UPI,Retail Store,Delivered
ORD021280,2023-04-22,CUST02286,PROD0178,EMP007,2,15,Debit Card,Online,Delivered
ORD021281,2023-07-06,CUST02389,PROD0259,EMP009,6,25,Credit Card,Retail Store,Delivered
ORD021282,2024-01-12,CUST06281,PROD0128,EMP001,1,20,Credit Card,Online,Delivered
ORD021283,2023-04-18,CUST00904,PROD0075,EMP001,1,10,UPI,Retail Store,Delivered
ORD021284,2023-01-26,CUST07036,PROD0082,EMP012,2,15,UPI,Retail Store,Delivered
ORD021285,2023-05-14,CUST08742,PROD0199,EMP012,4,15,UPI,Online,Delivered
ORD021286,2023-07-07,CUST04352,PROD0007,EMP016,2,5,UPI,Retail Store,Delivered
ORD021287,2023-06-01,CUST07154,PROD0144,EMP019,1,10,Debit Card,Retail Store,Delivered
ORD021288,2024-05-30,CUST02860,PROD0079,EMP008,2,10,UPI,Retail Store,Delivered
ORD021289,2023-11-29,CUST06857,PROD0239,EMP019,6,25,Credit Card,Retail Store,Delivered
